"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8399","Repin1",456.661069743302,-0.0201573671442758,0.0873216589974249,-0.23084040518367,0.817438790028947,0.911610436140119
"8400","Mrps18c",182.563049422356,-0.0202051887991109,0.0911760553826577,-0.221606305672158,0.824620373326462,0.915328870968177
"8401","Tkt",1964.80948453702,-0.020241196121037,0.053749666666792,-0.376582728345412,0.706483725197194,0.843532432731382
"8402","Fam49b",1907.05708338137,-0.0203241401610148,0.0574001684892665,-0.354078057537676,0.723280385792583,0.854237073164811
"8403","Ccne1",224.168756737004,-0.0203777971256974,0.0971555183351444,-0.209744103833637,0.833867401200252,0.919848819708892
"8404","Prox1",4103.41134900881,-0.0203888750744937,0.121973706534594,-0.167157952756901,0.867245767700479,0.934913826521205
"8405","Kctd1",558.181733279226,-0.0204234917584394,0.0973801583721033,-0.209729498286482,0.833878801222228,0.919848819708892
"8406","Zfp362",450.184046116382,-0.0204547430500434,0.0766011703232604,-0.26702911931663,0.789446740897582,0.894913222683318
"8407","Irf2",362.979989667826,-0.0204640413864833,0.073917329678083,-0.276850387799534,0.781894988830729,0.890870720266198
"8408","Gpr137c",335.215248357381,-0.0204868488933239,0.0757376142937262,-0.270497679183181,0.786777402144673,0.89381030002779
"8409","Unc13c",285.579742358293,-0.0206056855230339,0.187441148145992,-0.109931494374889,0.912463705008495,0.959087787685963
"8410","Zbtb49",133.812491993852,-0.0206394839308712,0.10854305588678,-0.190150201339457,0.849191432646948,0.926679997857489
"8411","Clybl",219.826883269494,-0.0206739769481536,0.0937782621639812,-0.220455961446619,0.825516066323506,0.915761521405179
"8412","Sf3a1",1596.47999306415,-0.0206954295271821,0.0438493391403218,-0.471966737308284,0.636950530951806,0.799621147480128
"8413","Rsf1",1863.10090185457,-0.0207309484258945,0.0387118282561998,-0.535519745765931,0.592290507281096,0.768206826028938
"8414","Tpk1",34.9021326548852,-0.0207712812869431,0.221305913997128,-0.0938577777330101,0.925222134207899,0.965284123568003
"8415","Atp5c1",2273.11890375709,-0.0209835951344505,0.0388728835058957,-0.539800324595628,0.589334743202405,0.766128467271749
"8416","Cpt1c",1947.11044409019,-0.0210121204076339,0.0388767122703105,-0.540480899247247,0.588865430067562,0.765863981721749
"8417","Tmed8",1320.45148780055,-0.0210138803293413,0.052981121945891,-0.396629583473195,0.691640633737729,0.833514223894709
"8418","Cdh20",166.27554350808,-0.0210293291604935,0.0957654465207959,-0.219592033708389,0.826188896168464,0.916172261626789
"8419","Pla2g12a",164.395570886109,-0.0210464787398941,0.0903740561180134,-0.23288186503891,0.815853140917873,0.910847110762524
"8420","Lyrm2",267.41333067532,-0.0210594187659884,0.10263133111247,-0.205194832199049,0.837419906851981,0.92120448955453
"8421","C630043F03Rik",329.235025722981,-0.0211028318076521,0.184460561348121,-0.114402946914089,0.908918378035367,0.957206966042387
"8422","Rab28",869.644017874631,-0.0211193066448324,0.0451980591573514,-0.467261361186066,0.640312897182557,0.80180698242581
"8423","D830031N03Rik",320.888381468633,-0.021124417476354,0.183266149000096,-0.115266335826934,0.908234020590704,0.957100513102475
"8424","Fam171a1",1709.90598677085,-0.0211960811754987,0.0488864531973094,-0.433577807126848,0.664595053477382,0.817182580171166
"8425","Cers4",860.748904558029,-0.0212003086516002,0.070367384354575,-0.301280328181217,0.763200740284485,0.879564411175314
"8426","Hif1an",1102.19652365245,-0.0212455869290255,0.0474365865217799,-0.447873434553957,0.654244541696695,0.811374701940364
"8427","Srcin1",3874.16030919342,-0.0212568270047271,0.053501812471883,-0.39731040917349,0.691138572364935,0.833420689833816
"8428","Vars2",413.647605752449,-0.0212940757625383,0.0736585824235328,-0.28909157713759,0.772511299019428,0.884974354354884
"8429","Fh1",892.27408245106,-0.0213045211409703,0.0462385000917095,-0.46075285960217,0.644975926109818,0.804943377652634
"8430","Cisd1",895.559245485811,-0.0213219832804703,0.069247449121775,-0.307910017637972,0.758150802919584,0.876414687043026
