"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7678","Ptpn13",243.251335314132,-0.0214918749091533,0.0996138829401287,-0.21575180361226,0.829181218590198,0.918417369964883
"7679","Sept6",740.942612138021,-0.0215410803998569,0.100790879874729,-0.213720531328131,0.830764999564824,0.919285617273441
"7680","Klhdc4",321.518981209004,-0.0215670049057762,0.0759577290537357,-0.2839343036509,0.776460727355471,0.892048405292547
"7681","Ate1",1891.78327931486,-0.0215807322453943,0.0458374531227212,-0.470810020522213,0.637776408087511,0.811588401185088
"7682","Nhp2l1",1644.47689508532,-0.0215861789210089,0.037136228906073,-0.581270084682154,0.561058439254101,0.763663234395122
"7683","Fam118b",262.450911433281,-0.0215893540323806,0.0713770915026927,-0.302468951562227,0.762294598726783,0.884590563534826
"7684","Klhl23",2049.73985671548,-0.0216015259092413,0.0408785809115349,-0.528431404113294,0.597199945668237,0.787147666691812
"7685","Gnb1l",42.9053220298092,-0.0216038842865204,0.167200121345762,-0.129209740475275,0.897191689036337,0.95320973926988
"7686","Sat1",204.944257289148,-0.02161170837114,0.078229696033172,-0.276259649046519,0.782348645724721,0.894806410591805
"7687","Osbp",1303.09299253631,-0.021633948487869,0.0345994411517486,-0.625268725959629,0.531794702167383,0.743457176102839
"7688","A430005L14Rik",150.56580861222,-0.0216443349827729,0.0990135712915692,-0.218599679826071,0.82696190223063,0.917855998475927
"7689","Sgk3",144.90188973768,-0.0216485192082096,0.0966901404424525,-0.223895829596961,0.822838360862186,0.914922922000732
"7690","Chpf2",717.147870906523,-0.0216542118963438,0.0525863453798517,-0.411783928697212,0.680497802026322,0.837893322600422
"7691","Tsr2",1260.57674360714,-0.0216782205261792,0.0454302503164292,-0.477175898772004,0.633236871748329,0.809125908147865
"7692","Mctp1",2366.07174567733,-0.0216862976421282,0.0409974211326113,-0.528967360458629,0.596828092215352,0.787147666691812
"7693","Mlxip",587.65842689297,-0.0216976810039752,0.0649563217646702,-0.334034939394869,0.738353193604427,0.873044814423928
"7694","Ahcy",569.999594065056,-0.0217429350887812,0.0584731085235717,-0.371845035056007,0.71000823089164,0.855275018618704
"7695","Gnas",11708.8635065918,-0.0218035962094077,0.0608429433361698,-0.358358669286237,0.720074917634657,0.862037890911496
"7696","Pdk3",628.193168144539,-0.0218145447624179,0.0619626887596699,-0.352059363450615,0.724793743080611,0.864896794445188
"7697","Yrdc",282.733619760605,-0.0218358629757309,0.0780897220222199,-0.27962531316884,0.779764984413527,0.893539237157343
"7698","Ifitm3",43.505974849711,-0.0218420208988578,0.241717250272771,-0.0903618623586429,0.927999662098381,0.968602819436853
