"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1936","Crem",131.923029378235,0.365180448853507,0.112003582844263,3.26043542161752,0.00111241295798683,0.00809901030803204
"1937","Tbc1d10a",324.375174202356,0.365087887154217,0.126528278727941,2.88542522529073,0.00390885304877286,0.02160884909451
"1938","Akap2",1101.43342469768,0.365066806184385,0.0570061885249214,6.4039855256204,1.51372468631158e-10,1.36453968109995e-08
"1939","Zfp30",181.723414892142,0.364955076075144,0.107494270512238,3.3951118914156,0.000686005585180046,0.0055378057424156
"1940","Bambi",250.852155983302,0.364944200925464,0.165808328071095,2.20100042724624,0.0277359935938849,0.0946069160316349
"1941","Tead4",9.19923097238833,0.364935904916408,0.380590059712728,0.958868723980508,0.337624882509868,0.540803208991515
"1942","Plk1",22.3363271256528,0.364580196164766,0.240866988982939,1.51361628135182,0.130123189293327,0.287880711736337
"1943","Dab2",112.447721959394,0.364456206159966,0.285580097132001,1.27619609986863,0.201886206987987,0.385504517935308
"1944","Ccm2l",25.4873818800257,0.364410305228754,0.272893410177066,1.33535765848031,0.181759315789077,0.358756680132978
"1945","Fam134b",785.785771311186,0.364407997734152,0.0815398693785543,4.46907752626342,7.85576561325348e-06,0.000145579010160159
"1946","Kdelr2",351.49453107293,0.36425397073568,0.0779378896107718,4.67364426410304,2.95901684224612e-06,6.31270419354695e-05
"1947","Stmn4",2026.01888107145,0.364220828367454,0.0977639789284913,3.7255115059695,0.000194919560854845,0.00198937863320112
